"gr_id","flag_id","fleet_id","yy","mm","mondate","dup_pac","ocean_id","vessel","alb_c","bet_c","skj_c","yft_c","pbf_c","oth_c","bum_c","blm_c","mls_c","swo_c","sfa_c","fal_c","ocs_c","mak_c","bsh_c","thr_c","por_c","ham_c","rhn_c","skj_lo","yft_lo","bet_lo","skj_hi","yft_hi","bet_hi","skj_un","yft_un","bet_un"
"S","CN","  ",2017,1,2017-01-01,TRUE,"WP",0,0,868,11066,3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","CN","  ",2018,1,2018-01-01,TRUE,"WP",0,0,621,12129,2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","CN","  ",2019,1,2019-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","CN","  ",2020,1,2020-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","CN","  ",2021,1,2021-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","CN","  ",2022,1,2022-01-01,TRUE,"WP",0,0,361,7242,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2005,1,2005-01-01,TRUE,"WP",0,55,10,4,34,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2006,1,2006-01-01,TRUE,"WP",0,213,22,8,42,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2007,1,2007-01-01,TRUE,"WP",0,216,35,12,43,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2008,1,2008-01-01,TRUE,"WP",0,337,51,7,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2009,1,2009-01-01,TRUE,"WP",0,154,10,5,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2010,1,2010-01-01,TRUE,"WP",0,97,4,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2011,1,2011-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2012,1,2012-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2013,1,2013-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2014,1,2014-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2015,1,2015-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2016,1,2016-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2017,1,2017-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2018,1,2018-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2019,1,2019-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2020,1,2020-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2021,1,2021-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","NU","  ",2022,1,2022-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",1995,1,1995-01-01,TRUE,"WP",0,0,35,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",1996,1,1996-01-01,TRUE,"WP",0,0,49,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",1997,1,1997-01-01,TRUE,"WP",0,0,21,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",1998,1,1998-01-01,TRUE,"WP",0,182,48,0,46,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",1999,1,1999-01-01,TRUE,"WP",0,4,141,0,66,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2000,1,2000-01-01,TRUE,"WP",0,194,14,0,62,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2001,1,2001-01-01,TRUE,"WP",0,4864,1322,0,957,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2002,1,2002-01-01,TRUE,"WP",0,1853,812,0,720,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2003,1,2003-01-01,TRUE,"WP",0,972,782,0,943,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2004,1,2004-01-01,TRUE,"WP",0,416,297,22,208,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2005,1,2005-01-01,TRUE,"WP",0,313,425,20,298,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2006,1,2006-01-01,TRUE,"WP",0,271,254,1,106,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2007,1,2007-01-01,TRUE,"WP",0,164,158,0,273,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2008,1,2008-01-01,TRUE,"WP",0,7,89,0,129,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2009,1,2009-01-01,TRUE,"WP",0,26,43,0,121,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2010,1,2010-01-01,TRUE,"WP",0,10,89,0,28,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2011,1,2011-01-01,TRUE,"WP",0,105,102,0,13,0,0,0,0,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2012,1,2012-01-01,TRUE,"WP",0,32,132,0,30,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2013,1,2013-01-01,TRUE,"WP",0,14,217,0,21,0,0,0,0,7,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2014,1,2014-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2015,1,2015-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2016,1,2016-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2017,1,2017-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2018,1,2018-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2019,1,2019-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2020,1,2020-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2021,1,2021-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","BZ","  ",2022,1,2022-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2000,1,2000-01-01,TRUE,"WP",0,0,972,2249,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2001,1,2001-01-01,TRUE,"WP",0,0,212,532,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2002,1,2002-01-01,TRUE,"WP",0,0,106,274,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2003,1,2003-01-01,TRUE,"WP",0,0,722,667,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2004,1,2004-01-01,TRUE,"WP",0,0,1143,1702,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2005,1,2005-01-01,TRUE,"WP",0,0,1154,3270,769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2006,1,2006-01-01,TRUE,"WP",0,0,2043,6152,1328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2007,1,2007-01-01,TRUE,"WP",0,0,1856,5879,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2008,1,2008-01-01,TRUE,"WP",0,0,5991,15532,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2009,1,2009-01-01,TRUE,"WP",0,0,1986,5243,1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2010,1,2010-01-01,TRUE,"WP",0,0,2512,6002,2806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2011,1,2011-01-01,TRUE,"WP",0,0,7080,16913,5191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2012,1,2012-01-01,TRUE,"WP",0,0,5532,14523,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2013,1,2013-01-01,TRUE,"WP",0,0,3863,15257,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2014,1,2014-01-01,TRUE,"WP",0,0,3816,15067,2886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2015,1,2015-01-01,TRUE,"WP",0,0,1963,7937,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2016,1,2016-01-01,TRUE,"WP",0,0,697,2605,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2017,1,2017-01-01,TRUE,"WP",0,0,3476,8547,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2018,1,2018-01-01,TRUE,"WP",0,0,4556,16304,1585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2019,1,2019-01-01,TRUE,"WP",0,0,3859,18559,2717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2020,1,2020-01-01,TRUE,"WP",0,0,3047,9184,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2021,1,2021-01-01,TRUE,"WP",0,0,3728,9769,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","EC","  ",2022,1,2022-01-01,TRUE,"WP",0,0,4140,8980,3111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2008,1,2008-01-01,TRUE,"WP",0,0,1742,7603,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2007,1,2007-01-01,TRUE,"WP",0,0,719,3428,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2001,1,2001-01-01,TRUE,"WP",0,0,156,272,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2002,1,2002-01-01,TRUE,"WP",0,0,348,797,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2003,1,2003-01-01,TRUE,"WP",0,0,18,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2009,1,2009-01-01,TRUE,"WP",0,0,1688,5377,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2010,1,2010-01-01,TRUE,"WP",0,0,1158,4641,1571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2011,1,2011-01-01,TRUE,"WP",0,0,2282,8269,1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2012,1,2012-01-01,TRUE,"WP",0,0,2496,8278,2873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2013,1,2013-01-01,TRUE,"WP",0,0,1860,9148,2264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2014,1,2014-01-01,TRUE,"WP",0,0,2416,12074,2989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2015,1,2015-01-01,TRUE,"WP",0,0,1876,11065,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2016,1,2016-01-01,TRUE,"WP",0,0,1007,5562,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2017,1,2017-01-01,TRUE,"WP",0,0,807,2920,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2018,1,2018-01-01,TRUE,"WP",0,0,600,3056,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2019,1,2019-01-01,TRUE,"WP",0,0,417,2191,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2020,1,2020-01-01,TRUE,"WP",0,0,757,2373,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2021,1,2021-01-01,TRUE,"WP",0,0,865,3202,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S","SV","  ",2022,1,2022-01-01,TRUE,"WP",0,0,751,2290,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2005,1,2005-01-01,TRUE,"WP",0,0,0,0,6,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2006,1,2006-01-01,TRUE,"WP",0,0,3,9,3,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2007,1,2007-01-01,TRUE,"WP",0,0,2,0,4,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2010,1,2010-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2011,1,2011-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2012,1,2012-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2013,1,2013-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2014,1,2014-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2015,1,2015-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2016,1,2016-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2017,1,2017-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2018,1,2018-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2019,1,2019-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2020,1,2020-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2021,1,2021-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"L","SN","  ",2022,1,2022-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",1996,1,1996-01-01,TRUE,"WP",0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",1998,1,1998-01-01,TRUE,"WP",0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",1999,1,1999-01-01,TRUE,"WP",0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2000,1,2000-01-01,TRUE,"WP",0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2001,1,2001-01-01,TRUE,"WP",0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2002,1,2002-01-01,TRUE,"WP",0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2003,1,2003-01-01,TRUE,"WP",0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2004,1,2004-01-01,TRUE,"WP",0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2005,1,2005-01-01,TRUE,"WP",0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2006,1,2006-01-01,TRUE,"WP",0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2007,1,2007-01-01,TRUE,"WP",0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",1995,1,1995-01-01,TRUE,"WP",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2010,1,2010-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2011,1,2011-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2012,1,2012-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2013,1,2013-01-01,TRUE,"WP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2014,1,2014-01-01,TRUE,"WP",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2015,1,2015-01-01,TRUE,"WP",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2016,1,2016-01-01,TRUE,"WP",0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2017,1,2017-01-01,TRUE,"WP",0,0,0,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2018,1,2018-01-01,TRUE,"WP",0,1,1,5,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2019,1,2019-01-01,TRUE,"WP",0,0,1,26,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2020,1,2020-01-01,TRUE,"WP",0,0,1,13,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2021,1,2021-01-01,TRUE,"WP",0,0,4,12,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"T","CK","  ",2022,1,2022-01-01,TRUE,"WP",0,0,1,15,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",1997,1,1997-01-01,TRUE,"WP",0,0,3084,29457,32766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",1998,1,1998-01-01,TRUE,"WP",0,0,3563,30663,37861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",1999,1,1999-01-01,TRUE,"WP",0,0,3927,27624,41729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",2000,1,2000-01-01,TRUE,"WP",0,0,3951,28887,41991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",2001,1,2001-01-01,TRUE,"WP",0,0,3659,27005,38904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",2002,1,2002-01-01,TRUE,"WP",0,0,4274,27516,45406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",2003,1,2003-01-01,TRUE,"WP",0,0,5436,34527,57763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",2004,1,2004-01-01,TRUE,"WP",0,0,5548,35830,58974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",2005,1,2005-01-01,TRUE,"WP",0,0,3078,48217,51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",2006,1,2006-01-01,TRUE,"WP",0,0,3391,53132,56524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",2007,1,2007-01-01,TRUE,"WP",0,0,3914,61327,65241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",2008,1,2008-01-01,TRUE,"WP",0,0,3914,61327,65241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",1950,1,1950-01-01,TRUE,"WP",0,0,0,1056,4784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",1951,1,1951-01-01,TRUE,"WP",0,0,0,1145,5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",1952,1,1952-01-01,TRUE,"WP",0,0,0,1241,5375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",1953,1,1953-01-01,TRUE,"WP",0,0,0,1345,5698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",1954,1,1954-01-01,TRUE,"WP",0,0,0,1458,6039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",1955,1,1955-01-01,TRUE,"WP",0,0,0,1581,6402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K","PH","  ",1956,1,1956-01-01,TRUE,"WP",0,0,0,1714,6786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
